7.0615,0.20073,0.82353
7.1198,0.36721,0.61491
6.7513,0.1606,0.8798
6.8473,0.11893,0.84453
7.0832,0.29433,0.81926
7.4399,0.22419,0.80503
6.3357,0.17105,0.82673
6.5686,0.18262,0.93323
6.9112,0.18502,0.88274
6.9032,0.22345,0.8917
7.002,0.15577,0.92511
7.2021,0.13829,0.902
6.7692,0.18031,0.88226
6.9387,0.13025,0.83228
6.6901,0.14289,0.93756
6.5321,0.37419,0.73971
7.6642,0.23106,0.79111
6.8658,0.20268,0.95366
7.1201,0.16362,0.91354
6.8074,0.25623,0.79451
6.6011,0.28966,0.828
6.5212,0.10549,0.81411
6.6989,0.23196,0.93196
7.0699,0.18229,0.90838
7.0527,0.1444,0.8626
6.6131,0.14119,0.75862
6.5225,0.18051,0.92678
7.1166,0.24511,0.89246
7.3951,0.30077,0.8652
6.6089,0.15016,0.89589
6.6365,0.1718,0.84923
6.7597,0.48335,0.89788
6.7279,0.18716,0.85959
6.1662,0.46631,0.83413
6.5867,0.16585,0.78077
6.6457,0.12847,0.90048
6.7037,235.21,0.55146
7.1645,0.18114,0.87833
7.1595,0.18359,0.92367
6.7864,0.31803,0.70123
7.0454,0.14021,0.88632
6.91,0.15145,0.85199
6.6395,0.47718,0.82387
6.6413,0.42195,0.60777
6.8072,0.37222,0.90306
6.8735,0.21505,0.8499
7.2723,0.14354,0.78255
6.6516,0.15894,0.88603
7.1129,0.14736,0.74324
7.2822,0.15558,0.84517
6.8201,0.20468,0.83335
7.284,0.16276,0.89542
7.4153,0.3094,0.8594
7.1807,0.24163,0.88672
6.6241,0.2955,0.95128
7.8729,0.15874,0.76302
6.8214,0.23269,0.93305
6.722,0.21296,0.89675
6.9965,0.18215,0.83357
7.4473,0.49492,0.91881
6.7499,0.27389,0.95413
6.6506,0.15884,0.4331
6.4581,0.27477,0.92186
7.2424,0.097194,0.73289
6.954,0.18055,0.7774
7.0076,0.21279,0.95471
7.0555,0.16722,0.88488
7.0195,0.13414,0.82922
6.729,0.456,0.83919
7.1494,0.13741,0.85938
7.4204,0.12802,0.91224
7.1303,0.12295,0.92361
6.9771,0.28244,0.88119
7.1194,0.14289,0.8875
7.3814,0.11916,0.84125
6.7581,0.11178,0.88817
7.1547,0.12694,0.82454
7.4245,0.12711,0.84176
6.8946,0.15449,0.80102
7.032,0.25037,0.84256
6.541,0.41261,0.74709
6.6716,0.15027,0.87396
7.0315,0.30326,0.81756
6.9914,0.28259,0.91164
6.866,0.20154,0.87065
6.5304,0.50146,0.77614
7.3872,0.087537,0.73359
6.8271,0.3565,0.95378
7.22,0.19802,0.88554
7.0972,0.12244,0.80495
7.4456,0.2583,0.86299
8.2817,0.55694,0.75414
7.4501,0.18337,0.74906
6.7437,0.47854,0.77702
7.3,0.27102,0.87791
7.3029,0.30833,0.9234
7.2563,0.21025,0.86834
7.0068,0.42731,0.81759
7.599,0.42749,0.77785
7.0978,0.38483,0.81618
6.8208,0.50297,0.80119
6.9396,0.32766,0.75919
6.4705,0.10868,0.8964
6.9292,0.13282,0.75865
6.9914,0.17799,0.84916
6.5885,0.18858,0.90392
7.4504,0.14684,0.86908
6.4421,0.15392,0.93044
6.9589,0.10005,0.77944
6.9569,0.17638,0.91003
6.8664,0.18326,0.85529
7.4078,0.2554,0.6861
7.1966,0.22745,0.68037
7.5033,0.14028,0.71657
6.9481,0.23995,0.84837
6.7491,0.21489,0.86992
6.4175,0.31756,0.88234
6.6759,0.13727,0.80848
6.6711,0.13611,0.92393
6.4764,0.10379,0.8767
6.9414,0.14485,0.85514
7.0273,0.33924,0.84628
6.7165,0.38543,0.77125
7.1626,0.26327,0.85648
6.6405,0.14986,0.91905
6.9851,0.16827,0.92302
7.1912,0.1541,0.83268
7.0684,0.34329,0.81946
6.6151,0.068735,0.62197
6.9363,0.087246,0.79552
6.4049,0.075645,0.88573
