70.242,0.09288,1.6907,0.27077,0.37026
79.436,0.087075,1.8261,0.24677,0.37007
-57.332,0.1161,4.511,0.5708,0.41036
-265.98,0.26122,3.4158,0.086318,0.87858
-34.425,0.36571,3.1965,0.37063,0.61344
120.07,0.05805,1.6407,0.20412,0.37985
-160.54,0.26703,3.0171,0.12454,0.78651
3312.7,0.063855,2.8008,0.90234,0.90586
-50.536,0.31347,3.0219,0.30754,0.62844
9370.5,0.075465,3.2422,0.91703,0.97708
190.91,0.040635,1.9034,0.2143,0.37662
75.544,0.087075,1.7081,0.24496,0.37046
-136.71,0.2322,2.853,0.17981,0.73724
-8.5956,0.19156,8.2792,-0.45427,0.40455
-243.93,0.16254,7.9998,0.1762,0.71995
-267.78,0.14512,3.1411,0.12421,0.80266
128.39,0.098685,3.608,0.52128,0.60075
-34.292,0.25542,3.1147,0.52986,0.47777
-34.103,0.45859,3.6659,0.29981,0.79067
-98.51,0.1219,1.7274,0.18088,0.65562
1713.6,0.09288,2.8912,0.93906,0.89576
85.075,0.075465,1.6259,0.23124,0.3699
-30.567,0.1161,2.0405,0.54685,0.37854
-192.84,0.17415,3.2838,0.17708,0.77949
545.77,0.087075,3.5155,0.82339,0.83238
-420.03,0.14512,3.1369,0.06597,0.86729
55.724,0.09288,3.6383,0.3142,0.3692
-228.85,0.17995,3.3144,0.13153,0.76226
-93.84,0.26122,3.0884,0.21492,0.70822
87.166,0.11029,3.4081,0.45955,0.54044
-32.937,0.38893,3.1852,0.3556,0.5989
101.9,0.10449,1.7715,0.52417,0.56143
-163.93,0.22059,3.038,0.1498,0.75033
222.54,0.09288,3.1638,0.70069,0.69271
-164.89,0.20317,2.9135,0.16633,0.75462
279.42,0.08127,3.4283,0.70042,0.73903
110.62,0.06966,1.9951,0.26665,0.39169
-101.33,0.18576,2.956,0.28629,0.70843
190.88,0.09288,3.4602,0.64479,0.68616
858.6,0.04644,3.1777,0.78129,0.72271
-1860.1,0.21478,3.1866,-0.0044153,0.95615
676.29,0.01161,2.8189,0.045465,0.41399
-249.23,0.16834,7.7532,0.15327,0.72949
250.05,0.09288,3.1029,0.7004,0.65508
-99.992,0.15673,3.2733,0.163,0.69886
-71.903,0.15093,2.9361,0.41777,0.57859
779.76,0.087075,4.6607,0.85089,0.92014
