81.041,0.1161,2.4456,0.40024,0.53886
-124.43,0.4702,2.6144,0.091282,0.8627
77.424,0.098685,2.482,0.38894,0.42597
-7.3125,0.31927,5.4397,0.19135,0.38185
215.08,0.09288,3.7381,0.68207,0.78276
-2831.5,0.1219,8.147,-0.00014674,0.96021
76.456,0.09288,2.4186,0.30238,0.399
-18.039,0.42376,2.8424,0.45992,0.52841
66.881,0.087075,2.6309,0.33855,0.37844
-90.578,0.53406,22.954,0.14515,0.98244
-10.853,0.37152,3.1033,0.58043,0.3682
-8.6936,0.238,4.998,0.12095,0.37391
79.577,0.098685,2.8696,0.49337,0.45947
-21.926,0.19156,3.5563,0.32365,0.50665
126.08,0.09288,2.9396,0.50793,0.65058
-50.471,0.19156,2.4033,0.49331,0.57035
134.89,0.11029,3.2638,0.5865,0.65029
-97.081,0.31347,3.4822,0.17407,0.81419
-10.246,0.27283,3.9985,0.35772,0.37233
-54.372,0.30766,2.6928,0.27471,0.67094
153.46,0.1161,2.9689,0.6635,0.69631
112.18,0.17415,3.1254,0.69774,0.72473
19.103,0.25542,5.1606,0.37529,0.36974
-11.809,0.38893,3.7368,0.65167,0.36818
10.233,0.15093,13.805,-0.39545,0.73182
-11.632,0.3541,3.2662,0.67829,0.36938
41.602,0.13351,4.9515,0.22167,0.66781
-43.704,0.51664,7.0169,0.24127,0.8983
223.86,0.11029,3.0188,0.75264,0.76187
-10.189,0.27283,4.2504,0.36488,0.36908
50.352,0.1161,3.0814,0.38665,0.39876
-114.39,0.33088,3.3827,0.1374,0.82669
59.75,0.1161,2.6871,0.4689,0.49018
-121.46,0.31347,2.5931,0.14088,0.81071
165.17,0.08127,2.5851,0.54328,0.53692
-589.73,0.30186,2.3433,0.019775,0.94765
-76.67,0.20898,2.7798,0.1776,0.72741
94.29,0.10449,2.8407,0.39842,0.4683
-66.134,0.30766,2.8461,0.21825,0.72056
134.42,0.098685,3.1163,0.54452,0.61447
-9.0532,0.2322,5.9863,0.047398,0.38556
72.055,0.11029,2.6401,0.30364,0.42293
-74.619,0.27864,2.9638,0.24043,0.78496
673.61,0.075465,2.8729,0.82644,0.87846
-1900.4,0.33088,2.3714,0.0020264,0.97525
64.014,0.09288,3.0146,0.41588,0.41373
82.555,0.075465,2.0571,0.22598,0.37071
-55.632,0.1219,2.4481,0.70303,0.36829
-8.9952,0.28444,4.4178,0.30778,0.37201
315.54,0.09288,2.5634,0.73115,0.70168
-61.724,0.17415,3.3942,0.2856,0.70012
305.95,0.11029,3.0938,0.77375,0.78252
-11.927,0.32508,4.2308,0.18667,0.4573
47.016,0.13932,2.6428,0.25452,0.36915
-135.07,0.27283,2.6512,0.13478,0.79435
63.688,0.063855,2.1551,0.48872,0.38596
-14.526,0.35991,2.7155,0.33804,0.4827
2877.1,0.063855,2.6494,0.90026,0.91085
-191.91,0.1161,7.2192,0.30252,0.69058
-109.06,0.35991,2.6983,0.13809,0.80063
66.755,0.10449,2.7285,0.35665,0.41864
-42.053,0.29025,2.7277,0.27875,0.60161
82.317,0.1161,2.686,0.49517,0.49039
-158.76,0.2322,5.161,0.15902,0.8828
-39.852,0.2322,2.5558,0.35148,0.53719
90.917,0.12771,2.873,0.54038,0.52485
-22.301,0.24961,21.262,0.45894,0.40529
-118.75,0.30186,2.8288,0.14693,0.76986
24.7,0.17415,6.3967,-0.20693,0.66054
-10.497,0.55147,3.3404,0.46415,0.47991
55.132,0.098685,2.311,0.42333,0.41007
-10.487,0.33669,3.49,0.46485,0.38613
53.281,0.1161,2.564,0.41565,0.41788
-9.8918,0.24961,3.5938,0.47055,0.38297
80.079,0.13351,2.8791,0.56774,0.52193
-37.873,0.25542,2.5595,0.39709,0.53417
-47.215,0.075465,22.822,-1.2404,0.61306
103.53,0.09288,1.6946,0.41742,0.47165
-65.535,0.3483,2.6794,0.22148,0.76994
1826.4,0.06966,2.4257,0.88464,0.90326
-102.48,0.06966,2.038,0.7158,0.36825
117.57,0.05805,1.5323,0.19189,0.36936
-4.6941,0.78948,2.8727,0.61056,0.36795
-35.924,0.29025,2.9666,0.28998,0.67027
-72.441,0.20317,2.8681,0.34948,0.72286
49.281,0.10449,2.8943,0.4915,0.43414
-29.76,0.238,3.5302,0.12524,0.54232
56.608,0.11029,2.5771,0.29138,0.36946
-4.8895,0.56308,3.7731,0.43378,0.37212
39.803,0.12771,2.6757,0.31614,0.36964
-12.124,0.33088,3.8052,0.24162,0.45278
64.088,0.09288,2.6358,0.33619,0.39526
-33.755,0.41796,2.9504,0.29993,0.65671
24.157,0.22639,2.8758,0.3298,0.37346
-24.042,0.36571,2.3834,0.30444,0.57275
54.782,0.11029,2.7491,0.35982,0.43963
37.388,0.20317,2.1055,0.57577,0.53281
-17.763,0.52245,2.864,0.27247,0.60013
47.343,0.5805,3.125,0.81416,0.79376
